timestamp,cpu_percent,rss_memory_mb,open_fds
1777396517.035542,0.0,1294.359375,58
1777396517.548107,0.0,1294.359375,58
1777396518.060954,0.0,1294.359375,58
1777396518.5707252,0.0,1294.359375,58
1777396519.080962,0.0,1294.359375,58
1777396519.594744,0.0,1294.359375,58
1777396520.10764,0.0,1294.359375,58
1777396520.6203039,0.0,1294.359375,58
1777396521.130443,0.0,1294.359375,58
1777396521.642913,0.0,1294.359375,58
1777396522.152163,0.0,1294.359375,58
1777396522.6652071,0.0,1294.359375,58
1777396523.1753259,0.0,1294.359375,58
1777396523.687187,0.0,1294.359375,58
1777396524.199936,0.0,1294.359375,58
1777396524.7115939,0.0,1294.359375,58
1777396525.2246022,0.0,1294.359375,58
1777396525.736843,0.0,1294.359375,58
1777396526.245909,0.0,1294.359375,58
1777396526.7608252,0.0,1294.359375,58
1777396527.2742069,0.0,1294.359375,58
1777396527.7882318,0.0,1294.359375,58
1777396528.304704,0.0,1294.359375,58
1777396528.812993,0.0,1294.359375,58
1777396529.326515,0.0,1294.359375,58
1777396529.83893,0.0,1294.359375,58
1777396530.351618,0.0,1294.359375,58
1777396530.862196,0.0,1319.265625,1094
1777396531.3714838,0.0,1301.328125,796
1777396531.886709,0.0,1295.015625,58
1777396532.3956668,0.0,1302.5,381
1777396532.908158,0.0,1349.84375,2404
1777396533.4202461,0.0,1392.828125,4238
1777396533.932246,0.0,1433.703125,5976
1777396534.445248,0.0,1467.828125,7424
1777396534.958082,0.0,1502.0,8882
1777396535.47103,0.0,1532.390625,10170
1777396535.980984,0.0,1559.640625,11330
1777396536.496321,0.0,1502.640625,12255
1777396537.012185,0.0,1532.84375,13285
1777396537.5227468,0.0,1521.15625,13755
1777396538.034807,0.0,1418.34375,10887
1777396538.541054,0.0,1336.40625,8521
1777396539.053347,0.0,1301.296875,7416
1777396539.608156,0.0,1134.234375,7144
1777396540.117852,0.0,1014.84375,1817
1777396540.628992,0.0,972.3125,58
1777396541.135225,0.0,912.0,58
1777396541.642693,0.0,896.234375,58
1777396542.149706,0.0,896.234375,58
1777396542.66011,0.0,896.234375,58
1777396543.166305,0.0,896.25,58
1777396543.677134,0.0,896.25,58
1777396544.1851132,0.0,896.25,58
1777396544.6930182,0.0,896.25,58
1777396545.2038379,0.0,896.25,58
1777396545.710826,0.0,896.25,58
1777396546.2215822,0.0,896.25,58
1777396546.7323048,0.0,896.25,58
1777396547.242721,0.0,896.25,58
1777396547.753103,0.0,896.25,58
1777396548.2604082,0.0,896.25,58
1777396548.770764,0.0,896.25,58
1777396549.278154,0.0,896.25,58
1777396549.784435,0.0,896.25,58
1777396550.294817,0.0,896.25,58
1777396550.805095,0.0,896.25,58
1777396551.311717,0.0,896.25,58
1777396551.8213398,0.0,896.25,58
1777396552.3321128,0.0,896.25,58
1777396552.842914,0.0,896.25,58
1777396553.349638,0.0,896.28125,58
1777396553.8596811,0.0,896.28125,58
1777396554.370042,0.0,896.28125,58
1777396554.876694,0.0,896.28125,58
1777396555.3856452,0.0,896.28125,58
1777396555.898081,0.0,896.296875,58
1777396556.409163,0.0,896.296875,58
1777396556.9204009,0.0,896.296875,58
1777396557.430552,0.0,896.296875,58
1777396557.943093,0.0,896.296875,58
1777396558.456012,0.0,896.296875,58
1777396558.968522,0.0,896.296875,58
1777396559.4831622,0.0,896.296875,58
1777396559.9958222,0.0,896.296875,58
1777396560.5100238,0.0,896.296875,58
1777396561.022655,0.0,896.296875,58
1777396561.5317838,0.0,896.296875,58
1777396562.0441759,0.0,896.296875,58
1777396562.5533981,0.0,896.296875,58
1777396563.066195,0.0,896.296875,58
1777396563.578481,0.0,896.453125,64
1777396564.093111,0.0,932.203125,881
1777396564.605495,0.0,918.75,203
1777396565.118146,0.0,918.671875,58
1777396565.629039,0.0,935.40625,772
1777396566.139966,0.0,1044.46875,2970
1777396566.6503491,0.0,1142.859375,4563
1777396567.1621492,0.0,1206.96875,5814
1777396567.6725361,0.0,1291.984375,7320
1777396568.184937,0.0,1364.078125,8660
1777396568.696546,0.0,1429.375,10006
1777396569.2073758,0.0,1478.890625,11355
1777396569.717667,0.0,1534.109375,12401
1777396570.228966,0.0,1505.109375,11820
1777396570.736661,0.0,1369.84375,8934
1777396571.24693,0.0,1284.46875,7112
1777396571.7575092,0.0,1262.359375,6641
1777396572.268346,0.0,1257.671875,3279
1777396572.779181,0.0,1257.25,1653
1777396573.2855968,0.0,1256.921875,58
1777396573.796391,0.0,1256.921875,58
1777396574.307175,0.0,1256.921875,58
1777396574.813113,0.0,1256.921875,58
1777396575.323942,0.0,1256.921875,58
1777396575.834805,0.0,1256.921875,58
1777396576.345626,0.0,1256.921875,58
1777396576.85602,0.0,1256.921875,58
1777396577.363317,0.0,1256.921875,58
1777396577.872415,0.0,1256.921875,58
1777396578.383206,0.0,1256.921875,58
1777396578.8928509,0.0,1256.921875,58
1777396579.400565,0.0,1256.921875,58
1777396579.911127,0.0,1256.921875,58
1777396580.419035,0.0,1256.921875,58
1777396580.925333,0.0,1256.921875,58
1777396581.4353971,0.0,1256.921875,58
1777396581.946198,0.0,1256.921875,58
1777396582.457001,0.0,1256.921875,58
1777396582.9651809,0.0,1256.921875,58
1777396583.472076,0.0,1256.921875,58
1777396583.982702,0.0,1256.9375,59
1777396584.49304,0.0,1256.9375,58
1777396584.999365,0.0,1256.9375,58
1777396585.509574,0.0,1256.9375,58
1777396586.015626,0.0,1256.9375,58
1777396586.525516,0.0,1256.9375,58
1777396587.0357592,0.0,1256.9375,58
1777396587.5426931,0.0,1256.9375,58
1777396588.05291,0.0,1256.9375,58
1777396588.559788,0.0,1256.9375,58
1777396589.070446,0.0,1256.9375,58
1777396589.57598,0.0,1256.9375,58
1777396590.0861819,0.0,1256.9375,58
1777396590.596405,0.0,1256.9375,58
