timestamp,cpu_percent,rss_memory_mb,open_fds
1777395878.969179,0.0,197.8125,139
1777395879.477121,0.0,200.5,139
1777395879.9867918,0.0,201.6875,139
1777395880.496501,0.0,204.15625,139
1777395881.002435,0.0,190.84375,139
1777395881.5116532,0.0,190.25,139
1777395882.019627,0.0,190.75,139
1777395882.5293581,0.0,191.125,139
1777395883.038306,0.0,191.359375,139
1777395883.548073,0.0,191.625,139
1777395884.0578089,0.0,191.25,139
1777395884.56333,0.0,193.609375,139
1777395885.073351,0.0,190.890625,139
1777395885.583389,0.0,190.765625,139
1777395886.091062,0.0,194.625,139
1777395886.596422,0.0,198.125,139
1777395887.103212,0.0,194.59375,139
1777395887.612607,0.0,194.84375,139
1777395888.1227782,0.0,197.90625,139
1777395888.632745,0.0,201.9375,139
1777395889.1427572,0.0,201.875,139
1777395889.652836,0.0,191.4375,139
1777395890.162862,0.0,191.25,139
1777395890.669744,0.0,191.59375,139
1777395891.174846,0.0,192.1875,139
1777395891.684493,0.0,192.984375,139
1777395892.1941051,0.0,192.703125,139
1777395892.703019,0.0,191.953125,139
1777395893.212648,0.0,192.421875,139
1777395893.722881,0.0,192.203125,139
1777395894.232919,0.0,195.203125,139
1777395894.742864,0.0,198.25,139
1777395895.251168,0.0,204.546875,139
1777395895.7577941,0.0,192.203125,139
1777395896.2640378,0.0,193.109375,139
1777395896.769527,0.0,192.515625,139
1777395897.2792761,0.0,192.265625,139
1777395897.789053,0.0,192.234375,139
1777395898.299173,0.0,194.984375,139
1777395898.8092191,0.0,200.84375,139
1777395899.318927,0.0,204.34375,139
1777395899.828494,0.0,204.8125,139
1777395900.338453,0.0,204.625,139
1777395900.848362,0.0,201.109375,139
1777395901.35416,0.0,197.859375,139
1777395901.863553,0.0,200.984375,139
1777395902.36949,0.0,204.875,139
1777395902.875753,0.0,204.5625,139
1777395903.385329,0.0,192.25,139
1777395903.8950331,0.0,192.765625,139
1777395904.4030988,0.0,192.515625,139
1777395904.912894,0.0,192.109375,139
1777395905.42023,0.0,192.484375,139
1777395905.92991,0.0,192.484375,81
1777395906.437384,0.0,194.25,40
1777395906.947327,0.0,188.640625,40
1777395907.4526029,0.0,189.171875,40
1777395907.958723,0.0,189.109375,40
1777395908.463776,0.0,191.0,40
1777395908.973831,0.0,193.3125,40
1777395909.4797199,0.0,194.046875,40
1777395909.9896362,0.0,196.96875,40
1777395910.4950778,0.0,189.375,40
1777395910.999778,0.0,189.421875,40
1777395911.5046542,0.0,189.0,40
1777395912.0126772,0.0,188.875,40
1777395912.522326,0.0,188.875,40
1777395913.030473,0.0,189.25,40
1777395913.538611,0.0,189.25,40
1777395914.04828,0.0,189.0,40
1777395914.555398,0.0,191.03125,40
1777395915.063494,0.0,196.578125,40
1777395915.568882,0.0,189.71875,40
1777395916.076499,0.0,189.234375,40
1777395916.586518,0.0,189.421875,40
1777395917.091681,0.0,188.984375,40
1777395917.6016982,0.0,189.21875,40
1777395918.106851,0.0,188.53125,40
1777395918.611667,0.0,191.625,40
1777395919.117491,0.0,190.296875,40
1777395919.624313,0.0,190.265625,40
1777395920.132121,0.0,189.390625,40
1777395920.638719,0.0,186.546875,40
1777395921.148438,0.0,186.40625,40
1777395921.653431,0.0,186.234375,40
1777395922.1584241,0.0,181.375,40
1777395922.6637068,0.0,178.21875,40
1777395923.1690161,0.0,178.34375,40
1777395923.673952,0.0,178.34375,40
1777395924.18284,0.0,178.34375,40
1777395924.687725,0.0,178.34375,40
1777395925.196533,0.0,178.34375,40
1777395925.7024949,0.0,178.3125,40
1777395926.2101812,0.0,178.21875,40
1777395926.719797,0.0,178.5625,40
1777395927.225067,0.0,178.34375,40
1777395927.731458,0.0,178.34375,40
1777395928.238715,0.0,178.5625,40
1777395928.747181,0.0,178.734375,40
1777395929.252919,0.0,178.34375,40
1777395929.7629418,0.0,186.34375,40
1777395930.270188,0.0,186.0625,40
1777395930.775336,0.0,186.25,40
1777395931.280443,0.0,183.359375,40
1777395931.788565,0.0,183.03125,40
1777395932.2983968,0.0,178.515625,40
1777395932.805119,0.0,178.15625,40
1777395933.310482,0.0,178.484375,40
1777395933.820229,0.0,178.234375,40
1777395934.326916,0.0,175.75,40
1777395934.832418,0.0,175.75,40
1777395935.340222,0.0,180.796875,40
1777395935.847636,0.0,175.53125,40
1777395936.362997,0.0,183.53125,39
1777395936.877234,0.0,183.53125,39
1777395937.387265,0.0,183.59375,40
1777395937.906154,0.0,177.25,56
1777395938.416577,0.0,165.109375,39
1777395938.930052,0.0,165.109375,39
1777395939.4405918,0.0,163.953125,47
1777395939.949517,0.0,170.03125,47
1777395940.455489,0.0,170.140625,47
1777395940.964231,0.0,172.5625,47
1777395941.474308,0.0,172.984375,47
1777395941.982896,0.0,176.0625,47
1777395942.4885209,0.0,176.53125,47
1777395942.994838,0.0,179.375,47
1777395943.502839,0.0,182.453125,47
1777395944.0081851,0.0,185.3125,47
1777395944.5180988,0.0,164.875,47
1777395945.0283232,0.0,164.765625,47
1777395945.538497,0.0,164.4375,47
1777395946.048448,0.0,164.71875,47
1777395946.557447,0.0,166.875,47
1777395947.066376,0.0,169.75,47
1777395947.57624,0.0,166.96875,47
1777395948.082516,0.0,166.765625,47
1777395948.592719,0.0,166.609375,47
1777395949.102339,0.0,165.109375,47
1777395949.608039,0.0,164.28125,47
1777395950.114294,0.0,164.40625,47
1777395950.620268,0.0,164.421875,47
1777395951.1302779,0.0,164.46875,47
1777395951.639808,0.0,164.28125,47
1777395952.149954,0.0,164.265625,47
1777395952.65744,0.0,164.625,47
1777395953.164429,0.0,173.609375,51
1777395953.6705449,0.0,176.328125,51
1777395954.178179,0.0,178.09375,51
1777395954.6883771,0.0,191.90625,51
1777395955.1986089,0.0,188.953125,51
1777395955.7087512,0.0,188.265625,51
1777395956.2154958,0.0,185.34375,51
1777395956.72573,0.0,182.15625,51
1777395957.232189,0.0,179.578125,51
1777395957.7400389,0.0,177.09375,51
1777395958.2499478,0.0,177.015625,51
1777395958.755532,0.0,177.015625,51
1777395959.265698,0.0,178.09375,47
1777395959.775536,0.0,178.09375,47
1777395960.285833,0.0,178.328125,47
1777395960.791323,0.0,178.5625,47
1777395961.3015401,0.0,191.234375,47
1777395961.811747,0.0,188.15625,47
1777395962.32165,0.0,185.234375,47
1777395962.831418,0.0,182.390625,47
1777395963.340854,0.0,179.125,47
1777395963.850894,0.0,178.59375,47
1777395964.358748,0.0,178.8125,47
1777395964.868972,0.0,178.84375,47
1777395965.379192,0.0,179.015625,47
1777395965.885643,0.0,191.53125,47
1777395966.391478,0.0,188.125,47
1777395966.900587,0.0,182.59375,47
1777395967.410517,0.0,179.46875,47
1777395967.9207838,0.0,179.59375,47
1777395968.4279292,0.0,180.09375,47
1777395968.933277,0.0,180.015625,47
1777395969.4392588,0.0,180.015625,39
1777395969.951061,0.0,180.015625,39
1777395970.464841,0.0,180.015625,41
1777395970.970819,0.0,181.6875,40
1777395971.483205,0.0,181.6875,39
1777395971.9945228,0.0,181.6875,39
1777395972.5031219,0.0,181.6875,87
1777395973.008876,0.0,166.359375,87
1777395973.515746,0.0,189.359375,87
1777395974.025737,0.0,180.296875,87
1777395974.531569,0.0,173.609375,87
1777395975.039039,0.0,169.734375,87
1777395975.5493681,0.0,167.265625,87
1777395976.059603,0.0,166.953125,87
1777395976.566061,0.0,165.984375,87
1777395977.076297,0.0,165.796875,87
1777395977.586161,0.0,189.71875,87
1777395978.092287,0.0,186.046875,87
1777395978.602526,0.0,182.71875,87
1777395979.112823,0.0,179.09375,87
1777395979.6229372,0.0,175.78125,87
1777395980.128038,0.0,169.96875,87
1777395980.6379788,0.0,166.5,87
1777395981.1482801,0.0,169.796875,87
1777395981.654269,0.0,165.609375,87
1777395982.16453,0.0,165.703125,87
1777395982.670976,0.0,165.59375,87
1777395983.17815,0.0,165.75,87
1777395983.6847491,0.0,191.546875,87
1777395984.192363,0.0,182.875,87
1777395984.7022579,0.0,176.109375,87
1777395985.212499,0.0,172.71875,87
1777395985.7227058,0.0,169.46875,87
1777395986.2329578,0.0,166.34375,87
1777395986.740161,0.0,166.40625,89
1777395987.2503722,0.0,192.515625,89
1777395987.758955,0.0,188.765625,89
1777395988.265004,0.0,189.015625,89
1777395988.771042,0.0,182.4375,89
1777395989.278649,0.0,179.6875,89
1777395989.789144,0.0,179.375,89
1777395990.296598,0.0,176.21875,89
1777395990.806928,0.0,173.078125,89
1777395991.3148,0.0,170.484375,89
1777395991.822391,0.0,170.40625,89
1777395992.3324108,0.0,169.328125,89
1777395992.842349,0.0,169.21875,87
1777395993.3511522,0.0,169.609375,87
1777395993.8583272,0.0,169.609375,87
1777395994.3688362,0.0,192.453125,87
1777395994.879189,0.0,189.6875,87
1777395995.3892941,0.0,186.28125,87
1777395995.899509,0.0,182.90625,87
1777395996.409605,0.0,176.75,87
1777395996.914834,0.0,173.296875,87
1777395997.4242072,0.0,170.0625,87
1777395997.934101,0.0,170.15625,87
1777395998.440767,0.0,169.171875,87
1777395998.950934,0.0,189.59375,87
1777395999.458011,0.0,185.875,87
1777395999.96501,0.0,179.296875,87
1777396000.471761,0.0,170.078125,87
1777396000.977985,0.0,169.3125,87
1777396001.487803,0.0,168.625,87
1777396001.997622,0.0,189.734375,87
1777396002.5134542,0.0,182.640625,55
1777396003.0258932,0.0,182.796875,39
1777396003.536593,0.0,182.796875,39
1777396004.053592,0.0,170.328125,39
1777396004.566553,0.0,158.40625,39
1777396005.077625,0.0,158.40625,39
1777396005.5867038,0.0,157.0,111
1777396006.096859,0.0,159.375,139
1777396006.6041741,0.0,157.265625,139
1777396007.1143901,0.0,158.640625,139
1777396007.623766,0.0,178.703125,139
1777396008.133596,0.0,169.5625,139
1777396008.640522,0.0,159.96875,139
1777396009.150687,0.0,157.4375,139
1777396009.6594381,0.0,157.40625,139
1777396010.1659799,0.0,180.390625,139
1777396010.675915,0.0,176.078125,139
1777396011.1861491,0.0,172.234375,139
1777396011.696379,0.0,165.6875,139
1777396012.204559,0.0,158.8125,139
1777396012.714657,0.0,157.0,139
1777396013.224799,0.0,157.171875,139
1777396013.7345679,0.0,157.90625,139
1777396014.244423,0.0,158.1875,139
1777396014.753977,0.0,184.421875,139
1777396015.259508,0.0,183.484375,139
1777396015.766004,0.0,180.53125,139
1777396016.275861,0.0,177.546875,139
1777396016.7856169,0.0,176.921875,139
1777396017.29654,0.0,177.28125,139
1777396017.8036091,0.0,177.65625,139
1777396018.313578,0.0,177.3125,139
1777396018.8238752,0.0,180.796875,139
1777396019.334062,0.0,177.203125,139
1777396019.842437,0.0,177.03125,139
1777396020.3521721,0.0,173.640625,139
1777396020.861967,0.0,170.796875,139
1777396021.371265,0.0,170.265625,139
1777396021.8782048,0.0,169.421875,139
1777396022.388362,0.0,169.828125,139
1777396022.898499,0.0,170.140625,139
1777396023.4057548,0.0,163.734375,139
1777396023.915585,0.0,164.5,139
1777396024.421002,0.0,166.390625,139
1777396024.9278378,0.0,160.046875,139
1777396025.4377432,0.0,159.40625,139
1777396025.947558,0.0,159.46875,139
1777396026.457004,0.0,159.0,139
1777396026.966781,0.0,182.859375,139
1777396027.4765902,0.0,180.765625,139
1777396027.9863648,0.0,177.40625,139
1777396028.496201,0.0,177.0,139
1777396029.005962,0.0,173.46875,139
1777396029.515032,0.0,170.015625,139
1777396030.0251882,0.0,163.59375,139
1777396030.532382,0.0,166.140625,139
1777396031.0407019,0.0,159.359375,139
1777396031.550555,0.0,159.140625,139
1777396032.058665,0.0,159.828125,139
1777396032.568768,0.0,184.0625,139
1777396033.07786,0.0,181.328125,139
1777396033.587664,0.0,174.390625,139
1777396034.0935612,0.0,170.390625,139
1777396034.603689,0.0,167.046875,139
1777396035.109546,0.0,163.0625,139
1777396035.624692,0.0,160.1875,110
1777396036.137277,0.0,160.1875,39
1777396036.6476731,0.0,160.1875,39
1777396037.186474,0.0,156.4375,93
1777396037.704109,0.0,156.4375,39
1777396038.214119,0.0,156.4375,39
1777396038.724,0.0,159.4375,155
1777396039.233762,0.0,167.984375,199
1777396039.740315,0.0,169.390625,234
1777396040.2501278,0.0,176.671875,263
1777396040.756144,0.0,188.75,287
1777396041.2659788,0.0,182.84375,287
1777396041.775785,0.0,180.484375,287
1777396042.285593,0.0,185.65625,287
1777396042.79266,0.0,189.53125,287
1777396043.302701,0.0,182.78125,287
1777396043.808438,0.0,180.515625,287
1777396044.314938,0.0,181.0,287
1777396044.824759,0.0,189.796875,287
1777396045.334479,0.0,182.953125,287
1777396045.839744,0.0,180.5,287
1777396046.349535,0.0,184.921875,287
1777396046.854908,0.0,180.46875,287
1777396047.364691,0.0,188.90625,287
1777396047.87445,0.0,185.546875,287
1777396048.384249,0.0,181.3125,287
1777396048.889675,0.0,180.515625,287
1777396049.399793,0.0,182.8125,287
1777396049.9063811,0.0,186.3125,287
1777396050.415699,0.0,181.0625,287
1777396050.9254909,0.0,180.703125,287
1777396051.4352808,0.0,185.3125,287
1777396051.941484,0.0,189.65625,287
1777396052.451749,0.0,181.0625,287
1777396052.958681,0.0,180.734375,287
1777396053.465097,0.0,180.78125,287
1777396053.9712472,0.0,193.515625,287
1777396054.4810162,0.0,180.5625,287
1777396054.9886642,0.0,182.0625,287
1777396055.498807,0.0,180.765625,287
1777396056.0064268,0.0,196.375,287
1777396056.516393,0.0,185.5625,287
1777396057.026248,0.0,180.8125,287
1777396057.533191,0.0,180.765625,287
1777396058.043051,0.0,184.65625,287
1777396058.552528,0.0,186.0625,287
1777396059.058974,0.0,181.25,287
1777396059.565564,0.0,180.53125,287
1777396060.075762,0.0,186.8125,291
1777396060.5859299,0.0,186.828125,291
1777396061.096112,0.0,185.8125,291
1777396061.604683,0.0,184.765625,291
1777396062.111098,0.0,196.265625,291
1777396062.621073,0.0,185.578125,291
1777396063.131006,0.0,186.734375,291
1777396063.639609,0.0,184.78125,291
1777396064.148351,0.0,193.359375,291
1777396064.6568089,0.0,184.828125,291
1777396065.165175,0.0,187.578125,291
1777396065.675041,0.0,185.734375,291
1777396066.184782,0.0,196.421875,287
1777396066.6944041,0.0,186.828125,287
1777396067.203383,0.0,187.328125,287
1777396067.7096362,0.0,185.578125,287
1777396068.2167501,0.0,185.78125,287
1777396068.727701,0.0,185.78125,39
1777396069.2405581,0.0,185.78125,39
1777396069.748744,0.0,185.796875,41
1777396070.256383,0.0,190.84375,39
1777396070.769952,0.0,190.84375,39
1777396071.277921,0.0,196.203125,113
1777396071.7877388,0.0,159.421875,168
1777396072.297507,0.0,173.9375,208
1777396072.804488,0.0,172.15625,241
1777396073.309626,0.0,180.328125,269
1777396073.819434,0.0,187.203125,295
1777396074.327986,0.0,189.484375,319
1777396074.8381162,0.0,196.84375,341
1777396075.344007,0.0,197.078125,362
1777396075.8541682,0.0,200.421875,381
1777396076.359871,0.0,196.421875,399
1777396076.8658051,0.0,196.953125,416
1777396077.3759282,0.0,200.40625,433
1777396077.881653,0.0,206.078125,449
1777396078.3919811,0.0,206.125,465
1777396078.902155,0.0,203.828125,478
1777396079.409187,0.0,211.0625,494
1777396079.9157481,0.0,211.109375,509
1777396080.426004,0.0,211.5625,523
1777396080.936376,0.0,213.890625,537
1777396081.442139,0.0,213.890625,539
1777396081.952289,0.0,215.671875,539
1777396082.462328,0.0,215.671875,539
1777396082.97064,0.0,206.953125,539
1777396083.47915,0.0,208.203125,539
1777396083.989195,0.0,208.46875,539
1777396084.499742,0.0,209.796875,539
1777396085.009865,0.0,209.515625,539
1777396085.515726,0.0,209.75,539
1777396086.022343,0.0,210.71875,539
1777396086.531957,0.0,208.734375,539
1777396087.041545,0.0,209.109375,539
1777396087.5515761,0.0,210.46875,539
1777396088.056855,0.0,213.234375,539
1777396088.566675,0.0,213.421875,539
1777396089.0767841,0.0,208.75,539
1777396089.586853,0.0,210.125,539
1777396090.0943701,0.0,206.8125,539
1777396090.604203,0.0,206.8125,539
1777396091.1092532,0.0,206.15625,539
1777396091.619049,0.0,208.375,539
1777396092.127507,0.0,208.75,539
1777396092.63746,0.0,208.546875,539
1777396093.1475499,0.0,207.59375,539
1777396093.654829,0.0,215.78125,539
1777396094.1645539,0.0,205.0,539
1777396094.672024,0.0,210.25,539
1777396095.181877,0.0,210.3125,539
1777396095.69001,0.0,210.40625,539
1777396096.2001421,0.0,207.25,539
1777396096.705411,0.0,209.28125,539
1777396097.215289,0.0,209.328125,539
1777396097.724961,0.0,209.75,539
1777396098.234768,0.0,206.75,539
1777396098.7441862,0.0,206.75,539
1777396099.254264,0.0,208.515625,539
1777396099.764319,0.0,210.515625,539
1777396100.274467,0.0,210.640625,539
1777396100.7800379,0.0,206.953125,539
1777396101.290408,0.0,212.796875,539
1777396101.802321,0.0,212.8125,39
1777396102.3133109,0.0,212.8125,39
1777396102.821402,0.0,212.84375,42
1777396103.335188,0.0,212.84375,39
1777396103.847113,0.0,212.84375,39
1777396104.356056,0.0,212.84375,39
